,city,state_name_x,state_id,lat,lng,city_population,county_fips,county,county_population,density,timezone,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,wikipedia_summary,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,state_name_y
634,Apple Valley,Minnesota,MN,44.7457,-93.2006,55135,27037,Dakota County,414655,1254,America/Chicago,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0.0,71.5155973,6.9,9.2,4.0,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1.0,5.0,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,3570.443471,79.68371694,2.231759657,45.8,33.61,36.6,55.0,"Apple Valley is a city in northwestern Dakota County in the State of Minnesota, and a suburb of the Twin Cities. The city's population in 2019 was 55,135 making it the 17th most populous city in Minnesota. In 2013, Money Magazine named Apple Valley the 17th best place to live in the United States, up from 20th in 2010, 24th in 2008 and 28th in 2007.


== History ==
The area that became Apple Valley was first established in 1858 as Lebanon Township, and remained a farming community for nearly a century.",293485,8.922173446,39.39334276,12.14967356,4.4222886710000004,5.344223953,59.27639607,2.94822288,57.36198554,4.930849676,1,43.02756654,47.73721051,0.046348757000000004,3731.5724990000003,MN
635,Jackson,Tennessee,TN,35.6535,-88.8353,67191,47113,Madison County,97887,444,America/Chicago,47.4516534,52.5483466,3.7,56.5,37.1,0.0,1.1,0.0,75.9610571,20.3,30.2,6.2,32.8,19.2,25.2,6.8,16.0,85.8,6.7,0.9,0.8,2.9,2.9,80.9,13.2,5.6,0.3,44496,2056,24600,787,18.6,1878.9952190000001,12.55453376,0.6681514479999999,60.3,68.68,49.9,70.7,"Jackson is a city in and the county seat of Madison County, Tennessee. Located 70 miles (110 km) east of Memphis, it is a regional center of trade for West Tennessee. Its total population was 65,211 at the 2010 census and 67,191 in the 2019 Census estimate.Jackson is the primary city of the Jackson, Tennessee metropolitan area, which is included in the Jackson-Humboldt, Tennessee combined statistical area. Jackson is Madison County's largest city, and the second-largest city in West Tennessee next to Memphis.",74225,2.54055927,40.71315017,15.00998696,7.2821200070000005,11.46422758,74.46399504,9.131558028999999,69.18720191,25.82660183,3,55.9679958,40.52465897,0.10083809199999999,2759.579944,TN
636,Yuba City,California,CA,39.1357,-121.6381,67010,6101,Sutter County,95583,1736,America/Los_Angeles,49.8132513,50.1867487,30.2,47.3,1.8,0.7,15.1,0.4,62.9683103,16.7,23.3,10.5,29.6,19.1,22.3,16.5,12.5,78.4,13.0,0.8,1.8,1.4,4.6,76.7,16.7,6.1,0.5,54347,2000,24849,832,26.4,4335.2601159999995,28.901734100000002,0.666666667,64.7,10.46,50.8,78.6,"Yuba City is a city in Northern California and the county seat of Sutter County, California, United States. The population was 64,925 at the 2010 census. 
Yuba City is the principal city of the Yuba City Metropolitan Statistical Area which encompasses all of Sutter County and Yuba County. The metro area's population is 164,138.",59845,22.59082238,42.74783557,14.45925833,11.1827957,20.79681405,82.09861431,7.649112157,78.21824253,14.79780867,3,54.2194911,39.00605554,0.057810653,3978.8985439999997,CA
637,Oshkosh,Wisconsin,WI,44.0228,-88.5619,67004,55139,Winnebago County,169540,958,America/Chicago,50.3621564,49.6378436,3.9,89.3,2.1,0.6,2.6,0.0,77.6914003,12.2,16.0,3.6,31.4,17.0,24.4,7.0,20.2,85.0,6.9,0.8,2.4,1.3,3.5,84.6,11.6,3.8,0.1,55128,996,29763,826,18.2,4569.592867,105.9900785,2.319464371,46.5,39.77,37.4,55.7,"Oshkosh is a city in Winnebago County, Wisconsin, United States, located where the Fox River enters Lake Winnebago from the west. The population was 66,083 at the 2010 census. The city is located adjacent to the Town of Oshkosh.


== History ==

Oshkosh was named for Menominee Chief Oshkosh, whose name meant ""claw"" (cf.",131605,3.318838613,39.78712232,14.7380035,4.420678145,7.8937140029999995,73.11314088,6.543799076,72.36148704,13.43102147,3,49.85770678,42.52042596,0.047014948,5280.702851,WI
638,Victoria,Texas,TX,28.8285,-96.985,66916,48469,Victoria County,91518,694,America/Chicago,48.9411919,51.0588081,46.0,45.4,5.8,0.1,1.1,0.0,70.1993051,14.8,20.8,5.1,30.0,17.3,25.3,13.2,14.1,81.3,12.1,0.9,0.8,0.8,4.1,80.5,11.4,7.8,0.3,55740,2218,28181,1001,20.0,2273.0688010000003,33.21812444,1.461377871,72.4,31.71,61.7,83.1,"Victoria is the largest city and county seat of Victoria County, Texas. The population was 62,592 as of the 2010 census. The three counties of the Victoria Metropolitan Statistical Area had a population of 111,163 as of the 2000 census. Its elevation is 95 ft (29 m).",63785,6.338128785,42.43260174,14.61495346,5.465934066,16.37221664,81.15235872,6.582286718,72.76306371,26.62657127,3,68.35780612,28.48697105,0.072296531,5784.652408,TX
639,Johnson City,Tennessee,TN,36.3406,-82.3803,66906,47179,Washington County,126437,599,America/New_York,48.5830888,51.4169112,3.3,89.2,3.8,0.3,1.5,0.0,78.2698103,16.5,22.0,5.3,38.5,18.5,23.8,8.0,11.3,85.7,6.6,0.6,1.1,2.3,3.8,77.3,16.6,6.0,0.1,44180,1160,27334,972,20.8,4176.295883,132.711572,3.1777339469999997,57.8,63.8,46.8,68.8,"Johnson City is a city in Washington, Carter, and Sullivan counties in the U.S. state of Tennessee, with most of the city being in Washington County. As of the 2010 census, the population of Johnson City was 63,152, and by 2019 the estimated population was 66,906, making it the ninth-largest city in the state.Johnson City is ranked as the No. 65 ""Best Small Place for Business and Careers"" in the US by Forbes, and No. 5 in Kiplinger's list of ""The 10 Least-Expensive Cities For Living in the U.S.A."" stating the low cost of living is attributed to affordable homes and below-average utility, transportation and health-care costs.Johnson City is the principal city of the Johnson City Metropolitan Statistical Area, which covers Carter, Unicoi, and Washington counties and had a combined population of 200,966 as of 2013.",98755,3.545587255,38.35168671,16.90044746,5.68117808,11.56094317,69.1381503,11.00934912,69.09455820000001,26.42158417,3,68.84824121,26.17889447,0.07786767900000001,3165.118177,TN
640,Auburn,Alabama,AL,32.6087,-85.4899,66259,1081,Lee County,156597,425,America/Chicago,49.2806376,50.7193624,3.7,67.6,22.9,0.1,3.8,0.0,74.98355649999999,22.0,24.0,5.7,41.0,16.6,22.7,7.1,12.6,84.7,8.1,0.8,1.9,1.0,3.5,77.1,18.3,4.4,0.2,47564,1712,26170,938,22.2,3980.6858,17.72901719,0.44537595,64.5,75.45,53.6,75.3,"Auburn is a city in Lee County, Alabama, United States. It is the largest city in eastern Alabama with a 2019 population of 66,259. It is a principal city of the Auburn-Opelika Metropolitan Area. The Auburn-Opelika, AL MSA with a population of 158,991, along with the Columbus, GA-AL MSA and Tuskegee, Alabama, comprises the greater Columbus-Auburn-Opelika, GA-AL CSA, a region home to 501,649 residents.",115345,5.157619181,49.20264766,10.32108453,6.070528967,11.28758366,65.58785336,7.616715585,61.11534532,27.40949896,3,58.48355324,35.86693923,0.054447222,1923.5427960000002,AL
641,Ames,Iowa,IA,42.0259,-93.6215,66258,19169,Story County,95888,935,America/Chicago,52.1285249,47.8714751,3.3,84.5,1.9,0.3,7.3,0.0,76.1012848,22.0,9.0,4.4,46.7,17.3,20.0,6.6,9.4,72.8,6.2,5.7,7.3,3.0,5.0,66.0,29.3,4.7,0.1,52671,2162,27392,797,17.7,830.9904452000001,24.20696261,2.913025385,48.9,29.98,38.9,59.0,"Ames () is a city in Story County, Iowa, United States, located approximately 30 miles (48 km) north of Des Moines in central Iowa. It is best known as the home of Iowa State University (ISU), with leading agriculture, design, engineering, and veterinary medicine colleges. A United States Department of Energy national laboratory, Ames Laboratory, is located on the ISU campus.
In 2019, Ames had a population of 66,258.",72440,9.238247886,56.05900837,10.75352722,5.201255539,3.65008534,49.7480927,2.644527879,51.31643385,16.93506958,3,38.40369471,50.74111355,0.039730985,4522.54355,IA
642,Portland,Maine,ME,43.6773,-70.2715,66215,23005,Cumberland County,289173,1185,America/New_York,48.5902902,51.4097098,2.0,90.7,2.8,0.2,2.1,0.0,78.4371293,10.7,12.7,4.0,45.1,16.2,23.8,7.1,7.8,76.7,8.2,1.4,4.9,1.8,7.0,81.8,10.4,7.7,0.1,65702,1115,36780,670,22.9,3131.313131,47.26754727,1.509511993,46.7,46.02,36.8,56.5,"Portland is the most populous city in the U.S. state of Maine and the seat of Cumberland County. Portland's population was 66,215 as of 2019. The Greater Portland metropolitan area is home to over half a million people, the 105th-largest metropolitan area in the United States. Portland's economy relies mostly on the service sector and tourism.",224910,6.297622517000001,35.19416802,16.32524184,4.5838693589999995,5.489845148,55.94408995,4.557288955,55.25712857,36.09846844,2,33.58728422,59.93609517,0.06377215,6089.980256,ME
643,Madera,California,CA,36.9631,-120.0782,65860,6039,Madera County,154440,1557,America/Los_Angeles,48.2925408,51.7074592,56.9,35.1,3.1,1.1,2.0,0.1,58.294483299999996,22.1,31.5,8.3,23.9,17.3,22.0,23.0,13.8,76.4,15.5,0.5,2.0,2.0,3.6,78.4,14.6,6.9,0.1,48210,2108,19975,565,25.6,2237.133222,42.62586955,1.905379132,57.9,13.02,44.6,71.2,"Madera (Spanish for wood), is a city in California and the county seat of Madera County. As of the 2010 United States Census, the city's population was 61,416, up from 43,207 in 2000.
Located in the San Joaquin Valley, Madera is the principal city of the Madera Metropolitan Statistical Area, which is part of the Fresno-Madera-Hanford Combined Statistical Area. The city is also home to the Madera Unified School District.",88435,21.49563789,44.89847815,12.85226191,8.20754717,28.29613752,86.87008784,9.588391502,79.71121017,32.92480032,3,54.17749119,39.49944331,0.06702325099999999,3502.062044,CA
644,Blaine,Minnesota,MN,45.1696,-93.2077,65607,27003,Anoka County,344861,769,America/Chicago,50.0149336,49.9850664,4.2,82.7,5.5,0.5,4.2,0.0,72.87805809999999,6.6,9.3,4.2,36.6,15.9,24.2,9.0,14.2,82.2,7.8,3.4,1.0,1.0,4.5,84.5,11.0,4.3,0.1,76796,917,34321,453,28.1,2237.133222,42.62586955,1.905379132,44.8,27.27,35.4,54.2,"Blaine is a city in Anoka and Ramsey counties in the State of Minnesota. The population was 57,186 at the 2010 census. The city is located mainly in Anoka County, and is part of the Minneapolis–Saint Paul metropolitan area.
Interstate Highway 35W, U.S. Highway 10, and Minnesota State Highway 65 are three of the main routes in the city.",248515,7.303757667,38.89652424,11.83534604,4.881948872,6.5245093139999994,71.77438645,4.803845465,71.41179515,13.50062265,1,50.24763402,40.64427912,0.06185567,3587.460199,MN
645,Coon Rapids,Minnesota,MN,45.1755,-93.3095,62998,27003,Anoka County,344861,1075,America/Chicago,50.0149336,49.9850664,4.2,82.7,5.5,0.5,4.2,0.0,72.87805809999999,6.6,9.3,4.2,36.6,15.9,24.2,9.0,14.2,82.2,7.8,3.4,1.0,1.0,4.5,84.5,11.0,4.3,0.1,76796,917,34321,453,28.1,1516.020651,122.05799259999999,8.051209104,44.8,27.27,35.4,54.2,"Coon Rapids is a northern suburb of Minneapolis, and is the largest city in Anoka County, Minnesota, United States.  The population was 61,476 at the 2010 census, making it the thirteenth largest city in Minnesota and the seventh largest Twin Cities suburb.


== Geography ==
According to the United States Census Bureau, the city has a total area of 23.34 square miles (60.45 km2), of which, 22.61 square miles (58.56 km2) is land and 0.73 square miles (1.89 km2) is water. Recreational lakes in the city include Cenaiko Lake and Crooked Lake, two-thirds of which is in Coon Rapids.",248515,7.303757667,38.89652424,11.83534604,4.881948872,6.5245093139999994,71.77438645,4.803845465,71.41179515,13.50062265,1,50.24763402,40.64427912,0.058387947,3587.460199,MN
646,Youngstown,Ohio,OH,41.0993,-80.6463,65469,39099,Mahoning County,231857,744,America/New_York,48.7136468,51.2863532,5.6,76.5,14.7,0.2,0.8,0.0,78.63640090000001,17.6,27.8,8.2,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,82.6,12.0,5.2,0.2,43251,939,25901,493,21.9,956.5895168,30.92006519,3.2323232319999997,50.8,43.49,40.3,61.3,"Youngstown is a city in the U.S. state of Ohio, and the county seat of Mahoning County. According to the 2010 United States Census, Youngstown had a city proper population of 66,982, making it the 9th largest city in Ohio. Youngstown is the mainstay of the Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area, with a population of 565,773; this makes it the 105th-largest metropolitan area in the United States, and the 7th-largest in Ohio.Youngstown is on the Mahoning River, approximately 65 miles (105 km) southeast of Cleveland and 61 miles (100 km) northwest of Pittsburgh, Pennsylvania. Despite having its own media market, Youngstown is often included in commercial and cultural depictions of both Northeast Ohio as well as the Greater Pittsburgh Region due to these proximities.",182145,2.848314486,35.0548248,19.14469026,8.885035915,9.896655575,77.21018629,7.443862501,74.68394437,15.15850651,2,46.59343715,49.86530172,0.09983283800000001,4374.6923,OH
647,San Marcos,Texas,TX,29.8736,-97.9381,64776,48209,Hays County,194843,732,America/Chicago,49.769814700000005,50.230185299999995,37.8,55.3,3.5,0.2,1.3,0.0,71.3523196,15.3,14.8,5.3,37.5,18.7,25.7,9.2,9.0,78.9,9.8,0.8,2.0,2.1,6.4,75.3,17.6,6.9,0.3,62815,1681,29253,738,30.1,981.4720617,8.416799933,0.857568978,68.6,34.31,57.1,80.1,"San Marcos ( SAN MAR-kəs) is a city and the county seat of Hays County, Texas, United States. The city's limits extend into Caldwell and Guadalupe Counties, as well. San Marcos is within the Austin–Round Rock–San Marcos metropolitan area and on the Interstate 35 corridor between Austin and San Antonio. Its population was 44,894 at the 2010 census and was an estimated 64,776 in 2019.Founded on the banks of the San Marcos River, the area is thought to be among the oldest continuously inhabited sites in the Americas.",132915,7.9349008539999994,48.4188361,10.0395291,6.113342708999999,11.0602964,63.68193858,3.472409555,54.40907592,31.71214523,1,46.87378748,46.03957652,0.060776554,7648.883382999999,TX
648,Santa Cruz,California,CA,36.9789,-122.0346,64608,6087,Santa Cruz County,273263,1957,America/Los_Angeles,49.642286,50.357714,33.3,57.8,0.8,0.2,4.4,0.1,69.4825132,14.7,17.0,6.7,40.7,18.8,21.3,10.9,8.2,69.2,9.0,2.8,4.5,7.0,7.5,73.5,15.4,10.8,0.3,73663,1682,36388,789,26.8,981.4720617,8.416799933,0.857568978,59.0,22.91,47.2,70.9,"Santa Cruz (; Spanish for 'Holy Cross') is the county seat and largest city of Santa Cruz County, California. As of 2019 the U.S. Census Bureau estimated Santa Cruz's population at 64,608.
Situated on the northern edge of Monterey Bay, about 32 mi (51 km) south of San Jose and 75 mi (120 km) south of San Francisco, the city is part of the 12-county San Jose-San Francisco-Oakland Combined Statistical Area.
Santa Cruz is known for its moderate climate, natural environment, coastline, redwood forests, alternative community lifestyles, and socially liberal leanings.",187645,17.98908209,41.33524772,13.51783295,7.2674602120000005,13.68117363,61.0085126,2.9840682569999997,51.47604187,12.03931672,2,17.41796757,73.93903168,0.119327049,6269.144708,CA
649,Watsonville,California,CA,36.9206,-121.7706,53856,6087,Santa Cruz County,273263,3109,America/Los_Angeles,49.642286,50.357714,33.3,57.8,0.8,0.2,4.4,0.1,69.4825132,14.7,17.0,6.7,40.7,18.8,21.3,10.9,8.2,69.2,9.0,2.8,4.5,7.0,7.5,73.5,15.4,10.8,0.3,73663,1682,36388,789,26.8,2507.039807,23.56939948,0.940128649,59.0,22.91,47.2,70.9,"Watsonville is a city in Santa Cruz County, California, United States. The population was 51,199 according to the 2010 census.
Located on the central coast of California, the economy centers predominantly around farming and food processing. It is known for growing strawberries, apples, lettuce and a host of other vegetables.",187645,17.98908209,41.33524772,13.51783295,7.2674602120000005,13.68117363,61.0085126,2.9840682569999997,51.47604187,12.03931672,2,17.41796757,73.93903168,0.077770105,6269.144708,CA
650,Janesville,Wisconsin,WI,42.6855,-89.0136,64575,55105,Rock County,161226,732,America/Chicago,49.181273499999996,50.818726500000004,8.4,83.3,4.4,0.1,1.2,0.0,73.6438292,14.3,22.2,6.4,30.3,17.3,22.1,9.0,21.4,83.5,9.1,0.6,2.0,1.3,3.5,83.9,11.5,4.5,0.1,53410,1255,26954,544,22.8,1143.9643,4.122393874,0.36036036,48.1,40.52,38.8,57.5,"Janesville is a city in southern Wisconsin, United States. It is the county seat and largest city of Rock County, is a principal municipality of the Janesville, Wisconsin, Metropolitan Statistical Area and is included in the Madison-Janesville-Beloit, WI Combined Statistical Area. As of the 2010 census, the city had a population of 63,575.


== History ==
The Janesville area was home to many Native American tribes before the settlement of people from the East.",118245,4.5830072180000005,38.52136211,15.03298423,7.390601241000001,10.59140579,79.23434731,8.448955747000001,78.0289595,20.41651334,3,41.39454173,51.72082873,0.062022395,5080.408556,WI
651,Grand Junction,Colorado,CO,39.0876,-108.5673,63597,8077,Mesa County,148798,621,America/Denver,49.3810401,50.6189599,14.2,81.8,0.7,0.6,0.7,0.1,76.12266290000001,16.0,21.9,8.0,33.8,18.4,23.7,12.5,11.6,77.9,9.2,0.4,3.7,2.6,6.2,79.2,14.2,6.3,0.4,51971,1350,27612,670,20.2,3380.312308,19.92681425,0.589496249,48.5,10.26,35.5,61.5,"Grand Junction is a home rule municipality that is the county seat and the most populous municipality of Mesa County, Colorado, United States. The city has a council–manager form of government, and is the most populous municipality in all of western Colorado. Grand Junction is 247 miles (398 km) west-southwest of the Colorado State Capitol in Denver. As of the 2010 census, the city's population was 58,566.",112010,3.575044207,39.25596966,16.79400132,8.717921286000001,10.16313426,73.8995189,7.821651018,72.06005392,12.67626752,3,64.10441322,27.98217712,0.09288028,2038.5033469999998,CO
